date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-01-01,Brazil,Roraima,607066,68858,,,,,787,,,,,2021-01,2021
2021-01-02,Brazil,Roraima,605911,68875,17,,,,787,0,,,,2021-01,2021
2021-01-03,Brazil,Roraima,606394,68947,72,,,,787,0,,,,2021-01,2021
2021-01-04,Brazil,Roraima,606481,69029,82,,,,789,2,,,,2021-01,2021
2021-01-05,Brazil,Roraima,607086,69180,151,,,,789,0,,,,2021-01,2021
2021-01-06,Brazil,Roraima,607039,69326,146,,,,793,4,,,,2021-01,2021
2021-01-07,Brazil,Roraima,606941,69461,135,,,,793,0,,,,2021-01,2021
2021-01-08,Brazil,Roraima,607322,69640,179,112,,,793,0,1,,,2021-01,2021
2021-01-09,Brazil,Roraima,606561,69732,92,123,,,793,0,1,,,2021-01,2021
2021-01-10,Brazil,Roraima,606221,69785,53,120,,,793,0,1,,,2021-01,2021
2021-01-11,Brazil,Roraima,606655,69888,103,123,,,795,2,1,,,2021-01,2021
2021-01-12,Brazil,Roraima,607477,70086,198,130,,,800,5,2,,,2021-01,2021
2021-01-13,Brazil,Roraima,608008,70346,260,146,,,800,0,1,,,2021-01,2021
2021-01-14,Brazil,Roraima,606872,70475,129,145,,,805,5,2,,,2021-01,2021
2021-01-15,Brazil,Roraima,608142,70752,277,159,,,811,6,3,,,2021-01,2021
2021-01-16,Brazil,Roraima,607439,70948,196,174,,,811,0,3,,,2021-01,2021
2021-01-17,Brazil,Roraima,606760,71065,117,183,,,811,0,3,,,2021-01,2021
2021-01-18,Brazil,Roraima,607185,71232,167,192,,,816,5,3,,,2021-01,2021
2021-01-19,Brazil,Roraima,607623,71451,219,195,,,816,0,3,,,2021-01,2021
2021-01-20,Brazil,Roraima,606880,71583,132,177,,,819,3,3,,,2021-01,2021
2021-01-21,Brazil,Roraima,607090,71740,157,181,,,819,0,2,,,2021-01,2021
2021-01-22,Brazil,Roraima,609029,72127,387,197,1.7589285714285714,Upward,821,2,2,2.0,Upward,2021-01,2021
2021-01-23,Brazil,Roraima,607323,72313,186,195,1.5853658536585367,Upward,821,0,2,2.0,Upward,2021-01,2021
2021-01-24,Brazil,Roraima,607009,72462,149,200,1.6666666666666667,Upward,821,0,2,2.0,Upward,2021-01,2021
2021-01-25,Brazil,Roraima,607383,72656,194,204,1.6585365853658536,Upward,835,14,3,3.0,Upward,2021-01,2021
2021-01-26,Brazil,Roraima,607970,72921,265,210,1.6153846153846154,Upward,837,2,3,1.5,Upward,2021-01,2021
2021-01-27,Brazil,Roraima,608394,73238,317,237,1.6232876712328768,Upward,843,6,4,4.0,Upward,2021-01,2021
2021-01-28,Brazil,Roraima,609202,73654,416,274,1.889655172413793,Upward,849,6,5,2.5,Upward,2021-01,2021
2021-01-29,Brazil,Roraima,607858,73909,255,255,1.6037735849056605,Upward,856,7,5,1.6666666666666667,Upward,2021-01,2021
2021-01-30,Brazil,Roraima,607449,74115,206,258,1.4827586206896552,Upward,856,0,5,1.6666666666666667,Upward,2021-01,2021
2021-01-31,Brazil,Roraima,606979,74264,149,258,1.4098360655737705,Upward,856,0,5,1.6666666666666667,Upward,2021-01,2021
2021-02-01,Brazil,Roraima,606601,74367,103,245,1.2760416666666667,Upward,857,1,4,1.3333333333333333,Upward,2021-02,2021
2021-02-02,Brazil,Roraima,608514,74705,338,255,1.3076923076923077,Upward,871,14,5,1.6666666666666667,Upward,2021-02,2021
2021-02-03,Brazil,Roraima,607829,74960,255,246,1.3898305084745763,Upward,880,9,6,2.0,Upward,2021-02,2021
2021-02-04,Brazil,Roraima,608412,75288,328,234,1.292817679558011,Upward,886,6,6,3.0,Upward,2021-02,2021
2021-02-05,Brazil,Roraima,607402,75492,204,227,1.1522842639593909,Upward,896,10,6,3.0,Upward,2021-02,2021
2021-02-06,Brazil,Roraima,609172,75712,220,229,1.1743589743589744,Upward,896,0,6,3.0,Upward,2021-02,2021
2021-02-07,Brazil,Roraima,606625,75820,108,223,1.115,Stable,896,0,6,3.0,Upward,2021-02,2021
2021-02-08,Brazil,Roraima,608409,76043,223,240,1.1764705882352942,Upward,896,0,6,2.0,Upward,2021-02,2021
2021-02-09,Brazil,Roraima,608023,76327,284,232,1.1047619047619048,Stable,924,28,8,2.6666666666666665,Upward,2021-02,2021
2021-02-10,Brazil,Roraima,608213,76636,309,240,1.0126582278481013,Stable,937,13,9,2.25,Upward,2021-02,2021
2021-02-11,Brazil,Roraima,608425,76973,337,241,0.8795620437956204,Stable,962,25,11,2.2,Upward,2021-02,2021
2021-02-12,Brazil,Roraima,607555,77201,228,245,0.9607843137254902,Stable,976,14,12,2.4,Upward,2021-02,2021
2021-02-13,Brazil,Roraima,607793,77460,259,250,0.9689922480620154,Stable,976,0,12,2.4,Upward,2021-02,2021
2021-02-14,Brazil,Roraima,606316,77531,71,245,0.9496124031007752,Stable,976,0,12,2.4,Upward,2021-02,2021
2021-02-15,Brazil,Roraima,607058,77697,166,237,0.9673469387755103,Stable,995,19,15,3.75,Upward,2021-02,2021
2021-02-16,Brazil,Roraima,608653,78068,371,249,0.9764705882352941,Stable,995,0,11,2.2,Upward,2021-02,2021
2021-02-17,Brazil,Roraima,608291,78394,326,252,1.024390243902439,Stable,1024,29,13,2.1666666666666665,Upward,2021-02,2021
2021-02-18,Brazil,Roraima,609068,78822,428,265,1.1324786324786325,Stable,1028,4,10,1.6666666666666667,Upward,2021-02,2021
2021-02-19,Brazil,Roraima,610541,79444,622,321,1.4140969162995596,Upward,1037,9,9,1.5,Upward,2021-02,2021
2021-02-20,Brazil,Roraima,606996,79606,162,307,1.3406113537117903,Upward,1037,0,9,1.5,Upward,2021-02,2021
2021-02-21,Brazil,Roraima,607374,79818,212,327,1.4663677130044843,Upward,1037,0,9,1.5,Upward,2021-02,2021
2021-02-22,Brazil,Roraima,607878,80097,279,343,1.4291666666666667,Upward,1061,24,10,1.6666666666666667,Upward,2021-02,2021
2021-02-23,Brazil,Roraima,608597,80472,375,344,1.4827586206896552,Upward,1074,13,12,1.5,Upward,2021-02,2021
2021-02-24,Brazil,Roraima,609156,80923,451,362,1.5083333333333333,Upward,1083,9,9,1.0,Stable,2021-02,2021
2021-02-25,Brazil,Roraima,608441,81281,358,352,1.4605809128630705,Upward,1092,9,10,0.9090909090909091,Stable,2021-02,2021
2021-02-26,Brazil,Roraima,609450,81776,495,334,1.363265306122449,Upward,1100,8,9,0.75,Stable,2021-02,2021
2021-02-27,Brazil,Roraima,607783,82049,273,349,1.396,Upward,1100,0,9,0.75,Stable,2021-02,2021
2021-02-28,Brazil,Roraima,606329,82126,77,330,1.346938775510204,Upward,1100,0,9,0.75,Stable,2021-02,2021
2021-03-01,Brazil,Roraima,606432,82217,91,303,1.2784810126582278,Upward,1114,14,8,0.5333333333333333,Downward,2021-03,2021
2021-03-02,Brazil,Roraima,608671,82612,395,306,1.2289156626506024,Upward,1117,3,7,0.6363636363636364,Downward,2021-03,2021
2021-03-03,Brazil,Roraima,609317,83097,485,311,1.2341269841269842,Upward,1143,26,9,0.6923076923076923,Downward,2021-03,2021
2021-03-04,Brazil,Roraima,608349,83452,355,311,1.1735849056603773,Upward,1160,17,10,1.0,Stable,2021-03,2021
2021-03-05,Brazil,Roraima,607888,83745,293,282,0.8785046728971962,Stable,1167,7,10,1.1111111111111112,Stable,2021-03,2021
2021-03-06,Brazil,Roraima,606492,83846,101,257,0.8371335504885994,Stable,1167,0,10,1.1111111111111112,Stable,2021-03,2021
2021-03-07,Brazil,Roraima,605927,83869,23,249,0.7614678899082569,Stable,1167,0,10,1.1111111111111112,Stable,2021-03,2021
2021-03-08,Brazil,Roraima,605761,83869,0,236,0.6880466472303207,Downward,1191,24,11,1.1,Stable,2021-03,2021
2021-03-09,Brazil,Roraima,606144,83922,53,188,0.5465116279069767,Downward,1203,12,13,1.0833333333333333,Stable,2021-03,2021
2021-03-10,Brazil,Roraima,612885,84909,987,259,0.7154696132596685,Downward,1216,13,11,1.2222222222222223,Upward,2021-03,2021
2021-03-11,Brazil,Roraima,608137,85242,333,256,0.7272727272727273,Downward,1226,10,10,1.0,Stable,2021-03,2021
2021-03-12,Brazil,Roraima,608106,85572,330,261,0.781437125748503,Stable,1232,6,10,1.1111111111111112,Stable,2021-03,2021
2021-03-13,Brazil,Roraima,607141,85767,195,275,0.7879656160458453,Stable,1232,0,10,1.1111111111111112,Stable,2021-03,2021
2021-03-14,Brazil,Roraima,606390,85856,89,284,0.8606060606060606,Stable,1232,0,10,1.1111111111111112,Stable,2021-03,2021
2021-03-15,Brazil,Roraima,606932,86022,166,308,1.0165016501650166,Stable,1250,18,9,1.125,Stable,2021-03,2021
2021-03-16,Brazil,Roraima,608296,86382,360,352,1.1503267973856208,Upward,1261,11,9,1.2857142857142858,Upward,2021-03,2021
2021-03-17,Brazil,Roraima,607872,86683,301,254,0.8167202572347267,Stable,1269,8,8,0.8888888888888888,Stable,2021-03,2021
2021-03-18,Brazil,Roraima,608200,87032,349,256,0.8231511254019293,Stable,1274,5,7,0.7,Downward,2021-03,2021
2021-03-19,Brazil,Roraima,608002,87354,322,255,0.9042553191489362,Stable,1281,7,7,0.7,Downward,2021-03,2021
2021-03-20,Brazil,Roraima,607148,87554,200,256,0.9961089494163424,Stable,1281,0,7,0.7,Downward,2021-03,2021
2021-03-21,Brazil,Roraima,606418,87649,95,257,1.0321285140562249,Stable,1281,0,7,0.7,Downward,2021-03,2021
2021-03-22,Brazil,Roraima,607261,87866,217,264,1.11864406779661,Stable,1290,9,6,0.5454545454545454,Downward,2021-03,2021
2021-03-23,Brazil,Roraima,607767,88157,291,254,1.351063829787234,Upward,1301,11,6,0.46153846153846156,Downward,2021-03,2021
2021-03-24,Brazil,Roraima,607829,88458,301,254,0.9806949806949807,Stable,1303,2,5,0.45454545454545453,Downward,2021-03,2021
2021-03-25,Brazil,Roraima,607466,88707,249,240,0.9375,Stable,1318,15,7,0.7,Downward,2021-03,2021
2021-03-26,Brazil,Roraima,607625,88980,273,233,0.89272030651341,Stable,1320,2,6,0.6,Downward,2021-03,2021
2021-03-27,Brazil,Roraima,606687,89116,136,224,0.8145454545454546,Stable,1320,0,6,0.6,Downward,2021-03,2021
2021-03-28,Brazil,Roraima,606087,89164,48,217,0.7640845070422535,Stable,1320,0,6,0.6,Downward,2021-03,2021
2021-03-29,Brazil,Roraima,605761,89164,0,186,0.6038961038961039,Downward,1320,0,5,0.5555555555555556,Downward,2021-03,2021
2021-03-30,Brazil,Roraima,608214,89525,361,196,0.5568181818181818,Downward,1341,21,6,0.6666666666666666,Downward,2021-03,2021
2021-03-31,Brazil,Roraima,607980,89853,328,200,0.7874015748031497,Stable,1346,5,7,0.875,Stable,2021-03,2021
2021-04-01,Brazil,Roraima,607487,90109,256,201,0.78515625,Stable,1352,6,5,0.7142857142857143,Downward,2021-04,2021
2021-04-02,Brazil,Roraima,606884,90276,167,186,0.7294117647058823,Downward,1352,0,5,0.7142857142857143,Downward,2021-04,2021
2021-04-03,Brazil,Roraima,606258,90350,74,177,0.69140625,Downward,1352,0,5,0.7142857142857143,Downward,2021-04,2021
2021-04-04,Brazil,Roraima,605902,90371,21,173,0.6731517509727627,Downward,1352,0,5,0.7142857142857143,Downward,2021-04,2021
2021-04-05,Brazil,Roraima,607175,90582,211,203,0.7689393939393939,Stable,1362,10,6,1.0,Stable,2021-04,2021
2021-04-06,Brazil,Roraima,606985,90765,183,178,0.7007874015748031,Downward,1367,5,4,0.6666666666666666,Downward,2021-04,2021
2021-04-07,Brazil,Roraima,607570,91036,271,169,0.6653543307086615,Downward,1384,17,6,1.2,Upward,2021-04,2021
2021-04-08,Brazil,Roraima,607531,91302,266,171,0.7125,Downward,1387,3,5,0.7142857142857143,Downward,2021-04,2021
2021-04-09,Brazil,Roraima,607844,91616,314,192,0.8240343347639485,Stable,1393,6,6,1.0,Stable,2021-04,2021
2021-04-10,Brazil,Roraima,606859,91782,166,205,0.9151785714285714,Stable,1393,0,6,1.0,Stable,2021-04,2021
2021-04-11,Brazil,Roraima,606203,91849,67,212,0.9769585253456221,Stable,1393,0,6,1.0,Stable,2021-04,2021
2021-04-12,Brazil,Roraima,607410,92099,250,217,1.1666666666666667,Upward,1408,15,7,1.4,Upward,2021-04,2021
2021-04-13,Brazil,Roraima,608477,92512,413,250,1.2755102040816326,Upward,1417,9,8,1.3333333333333333,Upward,2021-04,2021
2021-04-14,Brazil,Roraima,608315,92902,390,267,1.335,Upward,1422,5,6,0.8571428571428571,Stable,2021-04,2021
2021-04-15,Brazil,Roraima,608089,93259,357,280,1.3930348258706469,Upward,1435,13,7,1.4,Upward,2021-04,2021
2021-04-16,Brazil,Roraima,607807,93574,315,280,1.5053763440860215,Upward,1445,10,8,1.6,Upward,2021-04,2021
2021-04-17,Brazil,Roraima,606913,93752,178,282,1.5932203389830508,Upward,1445,0,8,1.6,Upward,2021-04,2021
2021-04-18,Brazil,Roraima,606007,93790,38,278,1.606936416184971,Upward,1445,0,8,1.6,Upward,2021-04,2021
2021-04-19,Brazil,Roraima,606840,93957,167,266,1.3103448275862069,Upward,1451,6,7,1.1666666666666667,Upward,2021-04,2021
2021-04-20,Brazil,Roraima,607779,94270,313,252,1.4157303370786516,Upward,1466,15,7,1.75,Upward,2021-04,2021
2021-04-21,Brazil,Roraima,607663,94566,296,238,1.4082840236686391,Upward,1466,0,7,1.1666666666666667,Upward,2021-04,2021
2021-04-22,Brazil,Roraima,607061,94769,203,216,1.263157894736842,Upward,1472,6,6,1.2,Upward,2021-04,2021
2021-04-23,Brazil,Roraima,607410,95027,258,208,1.0833333333333333,Stable,1472,0,4,0.6666666666666666,Downward,2021-04,2021
2021-04-24,Brazil,Roraima,607010,95223,196,211,1.0292682926829269,Stable,1472,0,4,0.6666666666666666,Downward,2021-04,2021
2021-04-25,Brazil,Roraima,606302,95308,85,217,1.0235849056603774,Stable,1472,0,4,0.6666666666666666,Downward,2021-04,2021
2021-04-26,Brazil,Roraima,606880,95484,176,219,1.0092165898617511,Stable,1494,22,7,1.0,Stable,2021-04,2021
2021-04-27,Brazil,Roraima,607353,95735,251,210,0.84,Stable,1494,0,4,0.5,Downward,2021-04,2021
2021-04-28,Brazil,Roraima,607330,95983,248,203,0.7602996254681648,Stable,1503,9,6,1.0,Stable,2021-04,2021
2021-04-29,Brazil,Roraima,607863,96316,333,221,0.7892857142857143,Stable,1508,5,6,0.8571428571428571,Stable,2021-04,2021
2021-04-30,Brazil,Roraima,607396,96576,260,222,0.7928571428571428,Stable,1513,5,6,0.75,Stable,2021-04,2021
2021-05-01,Brazil,Roraima,606739,96732,156,216,0.7659574468085106,Stable,1513,0,6,0.75,Stable,2021-05,2021
2021-05-02,Brazil,Roraima,606005,96771,39,209,0.7517985611510791,Stable,1513,0,6,0.75,Stable,2021-05,2021
2021-05-03,Brazil,Roraima,606982,96966,195,212,0.7969924812030075,Stable,1514,1,3,0.42857142857142855,Downward,2021-05,2021
2021-05-04,Brazil,Roraima,607298,97212,246,211,0.8373015873015873,Stable,1529,15,5,0.7142857142857143,Downward,2021-05,2021
2021-05-05,Brazil,Roraima,607805,97540,328,223,0.9369747899159664,Stable,1533,4,5,0.7142857142857143,Downward,2021-05,2021
2021-05-06,Brazil,Roraima,608077,97913,373,229,1.0601851851851851,Stable,1534,1,4,0.6666666666666666,Downward,2021-05,2021
2021-05-07,Brazil,Roraima,607240,98152,239,226,1.0865384615384615,Stable,1546,12,5,1.25,Upward,2021-05,2021
2021-05-08,Brazil,Roraima,606940,98343,191,231,1.09478672985782,Stable,1546,0,5,1.25,Upward,2021-05,2021
2021-05-09,Brazil,Roraima,605940,98372,29,229,1.055299539170507,Stable,1546,0,5,1.25,Upward,2021-05,2021
2021-05-10,Brazil,Roraima,607011,98575,203,230,1.0502283105022832,Stable,1549,3,5,0.7142857142857143,Downward,2021-05,2021
2021-05-11,Brazil,Roraima,607605,98875,300,238,1.1333333333333333,Stable,1559,10,5,1.25,Upward,2021-05,2021
2021-05-12,Brazil,Roraima,607476,99155,280,231,1.1379310344827587,Stable,1564,5,5,0.8333333333333334,Stable,2021-05,2021
2021-05-13,Brazil,Roraima,607618,99459,304,221,1.0,Stable,1568,4,5,0.8333333333333334,Stable,2021-05,2021
2021-05-14,Brazil,Roraima,607643,99768,309,231,1.0405405405405406,Stable,1571,3,4,0.6666666666666666,Downward,2021-05,2021
2021-05-15,Brazil,Roraima,607170,100000,232,237,1.0972222222222223,Stable,1571,0,4,0.6666666666666666,Downward,2021-05,2021
2021-05-16,Brazil,Roraima,607680,100084,84,245,1.1722488038277512,Upward,1571,0,4,0.6666666666666666,Downward,2021-05,2021
2021-05-17,Brazil,Roraima,606790,100254,170,240,1.1320754716981132,Stable,1579,8,5,1.6666666666666667,Upward,2021-05,2021
2021-05-18,Brazil,Roraima,608456,100700,446,261,1.2369668246445498,Upward,1584,5,4,0.8,Stable,2021-05,2021
2021-05-19,Brazil,Roraima,607590,101004,304,265,1.188340807174888,Upward,1589,5,4,0.8,Stable,2021-05,2021
2021-05-20,Brazil,Roraima,608124,101398,394,277,1.2096069868995634,Upward,1594,5,4,1.0,Stable,2021-05,2021
2021-05-21,Brazil,Roraima,608145,101797,399,290,1.2831858407079646,Upward,1602,8,5,1.0,Stable,2021-05,2021
2021-05-22,Brazil,Roraima,607082,102019,222,289,1.251082251082251,Upward,1602,0,5,1.0,Stable,2021-05,2021
2021-05-23,Brazil,Roraima,606254,102102,83,289,1.262008733624454,Upward,1602,0,5,1.0,Stable,2021-05,2021
2021-05-24,Brazil,Roraima,606870,102289,187,291,1.2652173913043478,Upward,1610,8,5,1.0,Stable,2021-05,2021
2021-05-25,Brazil,Roraima,607496,102582,293,269,1.1302521008403361,Stable,1612,2,4,0.8,Stable,2021-05,2021
2021-05-26,Brazil,Roraima,607119,102812,230,259,1.121212121212121,Stable,1612,0,4,0.8,Stable,2021-05,2021
2021-05-27,Brazil,Roraima,606456,102930,118,219,0.9909502262443439,Stable,1612,0,3,0.6,Downward,2021-05,2021
2021-05-28,Brazil,Roraima,607479,103222,292,204,0.8831168831168831,Stable,1635,23,5,1.25,Upward,2021-05,2021
2021-05-29,Brazil,Roraima,606941,103423,201,201,0.8481012658227848,Stable,1635,0,5,1.25,Upward,2021-05,2021
2021-05-30,Brazil,Roraima,606247,103506,83,201,0.8204081632653061,Stable,1635,0,5,1.25,Upward,2021-05,2021
2021-05-31,Brazil,Roraima,607692,103836,330,221,0.9208333333333333,Stable,1639,4,5,1.0,Stable,2021-05,2021
2021-06-01,Brazil,Roraima,607780,104182,346,229,0.8773946360153256,Stable,1645,6,5,1.25,Upward,2021-06,2021
2021-06-02,Brazil,Roraima,607633,104504,322,242,0.9132075471698113,Stable,1649,4,6,1.5,Upward,2021-06,2021
2021-06-03,Brazil,Roraima,606248,104588,84,237,0.855595667870036,Stable,1649,0,6,1.5,Upward,2021-06,2021
2021-06-04,Brazil,Roraima,608333,105032,444,259,0.8931034482758621,Stable,1651,2,3,0.6,Downward,2021-06,2021
2021-06-05,Brazil,Roraima,606903,105230,198,259,0.8961937716262975,Stable,1651,0,3,0.6,Downward,2021-06,2021
2021-06-06,Brazil,Roraima,606584,105373,143,267,0.9238754325259516,Stable,1651,0,3,0.6,Downward,2021-06,2021
2021-06-07,Brazil,Roraima,606060,105425,52,227,0.7800687285223368,Stable,1661,10,4,0.8,Stable,2021-06,2021
2021-06-08,Brazil,Roraima,605876,105445,20,181,0.6728624535315985,Downward,1662,1,3,0.75,Stable,2021-06,2021
2021-06-09,Brazil,Roraima,606175,105517,72,145,0.5598455598455598,Downward,1672,10,4,1.0,Stable,2021-06,2021
2021-06-10,Brazil,Roraima,613672,106895,1378,330,1.5068493150684932,Upward,1677,5,4,1.3333333333333333,Upward,2021-06,2021
2021-06-11,Brazil,Roraima,608328,107348,453,331,1.6225490196078431,Upward,1679,2,4,0.8,Stable,2021-06,2021
2021-06-12,Brazil,Roraima,607014,107570,222,335,1.6666666666666667,Upward,1679,0,4,0.8,Stable,2021-06,2021
2021-06-13,Brazil,Roraima,606189,107646,76,325,1.6169154228855722,Upward,1679,0,4,0.8,Stable,2021-06,2021
2021-06-14,Brazil,Roraima,607033,107872,226,350,1.583710407239819,Upward,1680,1,3,0.6,Downward,2021-06,2021
2021-06-15,Brazil,Roraima,608490,108358,486,417,1.8209606986899562,Upward,1688,8,4,0.8,Stable,2021-06,2021
2021-06-16,Brazil,Roraima,607695,108704,346,456,1.884297520661157,Upward,1692,4,3,0.5,Downward,2021-06,2021
2021-06-17,Brazil,Roraima,607934,109094,390,315,1.3291139240506329,Upward,1700,8,4,0.6666666666666666,Downward,2021-06,2021
2021-06-18,Brazil,Roraima,607704,109444,350,300,1.1583011583011582,Upward,1704,4,4,1.3333333333333333,Upward,2021-06,2021
2021-06-19,Brazil,Roraima,606901,109650,206,298,1.1505791505791505,Upward,1704,0,4,1.3333333333333333,Upward,2021-06,2021
2021-06-20,Brazil,Roraima,606048,109702,52,294,1.101123595505618,Stable,1704,0,4,1.3333333333333333,Upward,2021-06,2021
2021-06-21,Brazil,Roraima,605882,109724,22,265,1.1674008810572687,Upward,1713,9,5,1.25,Upward,2021-06,2021
2021-06-22,Brazil,Roraima,606076,109781,57,204,1.12707182320442,Stable,1716,3,4,1.3333333333333333,Upward,2021-06,2021
2021-06-23,Brazil,Roraima,611494,110820,1039,303,2.089655172413793,Upward,1723,7,5,1.25,Upward,2021-06,2021
2021-06-24,Brazil,Roraima,607335,111108,288,288,0.8727272727272727,Stable,1727,4,4,1.0,Stable,2021-06,2021
2021-06-25,Brazil,Roraima,607549,111436,328,285,0.8610271903323263,Stable,1731,4,4,1.0,Stable,2021-06,2021
2021-06-26,Brazil,Roraima,607305,111720,284,296,0.8835820895522388,Stable,1731,0,4,1.0,Stable,2021-06,2021
2021-06-27,Brazil,Roraima,606433,111844,124,306,0.9415384615384615,Stable,1731,0,4,1.0,Stable,2021-06,2021
2021-06-28,Brazil,Roraima,605837,111858,14,305,0.8714285714285714,Stable,1731,0,3,1.0,Stable,2021-06,2021
2021-06-29,Brazil,Roraima,607250,112133,275,336,0.8057553956834532,Stable,1745,14,5,1.25,Upward,2021-06,2021
2021-06-30,Brazil,Roraima,608516,112643,510,261,0.5723684210526315,Downward,1747,2,4,1.3333333333333333,Upward,2021-06,2021
2021-07-01,Brazil,Roraima,607288,112927,284,260,0.8253968253968254,Stable,1750,3,4,1.0,Stable,2021-07,2021
2021-07-02,Brazil,Roraima,607638,113277,350,263,0.8766666666666667,Stable,1756,6,4,1.0,Stable,2021-07,2021
2021-07-03,Brazil,Roraima,606948,113499,222,255,0.8557046979865772,Stable,1756,0,4,1.0,Stable,2021-07,2021
2021-07-04,Brazil,Roraima,606129,113568,69,247,0.8401360544217688,Stable,1756,0,4,1.0,Stable,2021-07,2021
2021-07-05,Brazil,Roraima,606774,113758,190,272,1.0264150943396226,Stable,1763,7,5,1.0,Stable,2021-07,2021
2021-07-06,Brazil,Roraima,607609,114105,347,282,1.3823529411764706,Upward,1770,7,4,1.0,Stable,2021-07,2021
2021-07-07,Brazil,Roraima,607768,114483,378,263,0.8679867986798679,Stable,1770,0,4,0.8,Stable,2021-07,2021
2021-07-08,Brazil,Roraima,606983,114714,231,256,0.8888888888888888,Stable,1778,8,4,1.0,Stable,2021-07,2021
2021-07-09,Brazil,Roraima,607852,115110,396,262,0.9192982456140351,Stable,1778,0,4,1.0,Stable,2021-07,2021
2021-07-10,Brazil,Roraima,606677,115284,174,255,0.8614864864864865,Stable,1782,4,4,1.0,Stable,2021-07,2021
2021-07-11,Brazil,Roraima,606470,115419,135,265,0.8660130718954249,Stable,1785,3,5,1.25,Upward,2021-07,2021
2021-07-12,Brazil,Roraima,606097,115483,64,247,0.8098360655737705,Stable,1785,0,4,1.3333333333333333,Upward,2021-07,2021
2021-07-13,Brazil,Roraima,607576,115829,346,247,0.7351190476190477,Downward,1797,12,4,0.8,Stable,2021-07,2021
2021-07-14,Brazil,Roraima,605761,115829,0,193,0.7394636015325671,Downward,1797,0,4,1.0,Stable,2021-07,2021
2021-07-15,Brazil,Roraima,609589,116561,732,264,1.0153846153846153,Stable,1804,7,4,1.0,Stable,2021-07,2021
